,TMAX min band,TMIN min band,TMEAN min band,TMAX max band,TMIN max band,TMEAN max band,TMAX,TMIN,TMEAN
1983-01-17,-0.48,-4.5,-2.50375,13.27,10.11,11.125,2.45,-1.16,0.49333333333333335
1983-01-18,1.54,-6.63,-1.7495833333333335,9.37,7.11,7.754166666666666,6.7,2.63,4.53375
1983-01-19,-5.02,-9.42,-6.7124999999999995,8.65,6.65000009536743,7.601875005960465,4.11,-0.34,1.34375
1983-01-20,-4.2,-7.4,-4.765416666666667,10.78,7.84,9.3775,-0.9,-5.43,-3.5375
1983-01-21,-2.48,-5.83,-3.985416666666667,11.57,9.1,10.07625,-0.02,-4.5,-1.5954166666666667
1983-01-22,-0.02,-4.5,-2.50375,13.27,10.11,11.125,5.04,1.94,3.611666666666667
1983-01-23,0.64,-2.42,-0.7092307692307693,13.0,8.1,10.3375,1.57,-2.2,0.37642857142857145
1983-01-24,1.57,-1.32,0.37642857142857145,13.27,10.11,11.67,4.24,1.31,2.83375
1983-01-25,1.54,-2.73,-0.4895833333333333,13.27,10.11,11.67,3.63,0.65,2.1008333333333336
1983-01-26,1.57,-1.57,0.36874999999999997,13.27,10.11,11.67,7.88,2.34,5.161666666666666
1983-01-27,1.54,-2.73,-0.4895833333333333,12.82,10.0,11.67,7.63,3.57,5.534583333333333
1983-01-28,1.54,-2.73,-0.4895833333333333,12.82,10.0,11.67,7.04,2.55,4.160416666666666
1983-01-29,1.54,-2.73,-0.4895833333333333,12.82,10.0,11.67,8.56,4.1,5.751875
1983-01-30,-2.75,-6.03000020980835,-3.7260000139872234,9.85,5.85,7.554666666666666,5.42,2.63,3.4025
1983-01-31,-2.17,-4.2,-3.3125,10.93,8.17,9.603846153846153,5.42,0.9,2.9608333333333334
1983-02-01,-2.75,-6.03000020980835,-4.20875,8.08,5.47,7.040909090909091,6.2,1.7,3.5050000000000003
1983-02-02,-1.72,-7.57,-4.310833333333333,9.58,7.15,7.808181818181819,5.59,0.1,2.0982608695652174
1983-02-03,1.54,-2.73,-0.4895833333333333,13.27,10.11,11.125,3.85,0.72,2.08
1983-02-04,2.15,-2.58,-0.4075,10.3,7.37,8.64304347826087,7.42,2.36,4.3775
1983-02-05,-2.75,-6.03000020980835,-4.20875,9.85,4.09,6.485333333333333,4.23,-0.43,2.43625
1983-02-06,-7.14,-10.89,-8.554166666666667,6.6,-1.13999998569489,2.4208333333333334,-3.1,-5.4,-4.316666666666666
1983-02-07,-7.14,-13.62,-10.36,1.68,0.45,0.8775,-5.66,-8.4,-6.844166666666666
1983-02-08,-11.0,-13.18,-11.250909090909092,1.68,0.45,0.8775,-6.79,-10.9,-8.816521739130435
1983-02-09,-11.1,-14.88,-13.167916666666668,3.73,0.13,0.8775,-7.29,-11.03,-9.485416666666667
1983-02-10,-11.1,-14.88,-13.167916666666668,1.68,0.45,0.8775,-11.0,-14.8,-12.3525
1983-02-11,-11.0,-13.18,-11.250909090909092,3.5,0.8,2.0833333333333335,-11.0,-13.18,-11.250909090909092
1983-02-12,-11.1,-14.88,-13.167916666666668,6.07,0.77,3.7704166666666663,-11.1,-14.88,-13.167916666666668
1983-02-13,-8.78,-13.18,-10.36,3.5,0.8,2.0833333333333335,-8.78,-13.18,-10.36
1983-02-14,-11.0,-13.18,-11.250909090909092,8.98,3.37,7.060416666666666,-11.0,-13.18,-11.250909090909092
1983-02-15,-6.21,-10.48,-8.683333333333334,8.98,3.37,7.060416666666666,-4.93,-8.25,-7.120833333333334
1983-02-16,-3.07,-10.37,-5.18125,10.3,5.7,7.337826086956523,-1.63,-6.62,-4.78625
1983-02-17,-4.17,-9.5,-6.593999999999999,6.8,3.9,5.147857142857142,-2.73,-6.62,-4.78625
1983-02-18,-4.23,-8.33,-5.74625,11.07,8.65,9.4675,-0.02,-5.92,-3.5383333333333336
1983-02-19,-4.23,-8.33,-5.74625,11.07,8.65,9.4675,1.33,-1.9,-0.42291666666666666
1983-02-20,-4.23,-8.33,-5.74625,11.09,8.65,9.487916666666667,1.5,-1.84,-0.10318181818181818
1983-02-21,1.11,-4.1,-0.69625,11.09,8.1,9.487916666666667,5.85,2.2,4.102916666666666
1983-02-22,-0.26,-4.1,-1.286,11.07,6.85,8.37625,8.02,3.33,5.132999992370605
1983-02-23,-1.1,-7.0,-4.791666666666667,11.61,8.95,9.947647058823529,3.91,-0.3,2.2408333333333332
1983-02-24,0.64,-6.87,-2.7583333333333333,12.22,8.95,10.3375,6.93,2.25,4.49
1983-02-25,-1.5,-5.9,-2.7583333333333333,10.12,5.56,7.830666666666667,8.8,3.55,5.9433333333333325
1983-02-26,-2.51,-10.53,-5.741666666666667,10.4,4.25,6.970833333333334,3.58999991416931,0.33,1.6283333333333332
1983-02-27,1.02,-4.7,-1.8499999999999999,11.4,8.17,9.603846153846153,5.25,0.59,2.6754166666666666
1983-02-28,-1.77,-11.53,-6.09125,10.4,7.11,7.8620833333333335,7.42,2.92,4.53375
1983-03-01,-7.39,-11.62,-9.97125,15.54,11.07,13.5725,0.89,-4.83,-1.0087499999999998
1983-03-02,0.89,-4.83,-1.0087499999999998,19.9,14.2,17.775000000000002,4.18,-0.47,1.7769565217391303
1983-03-03,0.89,-5.78,-1.0087499999999998,20.72,16.53,18.741666666666667,7.59,2.97,4.39875
1983-03-04,-0.42,-5.78,-0.9916666666666667,15.72,7.58,10.554583333333333,7.37,2.97,4.794583333333333
1983-03-05,0.2,-7.1,-3.3737499912579856,18.56,13.48,16.210833333333333,6.04,0.34,3.359583333333333
1983-03-06,1.4,-5.78,-0.6375000000000001,18.56,13.48,16.210833333333333,6.06,0.78,3.4883333333333333
1983-03-07,1.4,-8.2,-0.6375000000000001,15.72,9.33,12.605833333333335,6.06,0.78,3.359583333333333
1983-03-08,1.4,-5.78,-0.6375000000000001,15.72,9.33,12.605833333333335,7.49,0.8,4.352916666666666
1983-03-09,1.4,-5.78,-0.6375000000000001,18.95,12.78,15.854999999999999,8.02,3.43,5.404166666666666
1983-03-10,-7.39,-11.62,-9.97125,18.95,12.78,15.854999999999999,6.97,0.79,4.352916666666666
1983-03-11,0.89,-4.83,-1.0087499999999998,18.1,12.18,15.180416666666666,6.07,1.24,3.557916666666667
1983-03-12,-2.13,-5.51,-3.359166666666667,20.72,16.53,18.741666666666667,8.99,3.76,6.364999999999999
1983-03-13,1.77,-3.16,-0.12416666666666666,20.55,13.5,17.267083333333336,7.72,2.93,4.914166666666667
1983-03-14,-1.25,-5.5,-2.64875,16.52,11.13,14.464285714285714,6.3,1.63,4.715833333333333
1983-03-15,-6.78,-10.25,-8.230833333333333,12.0,10.58,11.222857142857142,-3.33,-7.08,-4.595416666666667
1983-03-16,-3.3,-10.13,-6.475416666666667,15.54,11.07,13.5725,0.06,-4.31,-2.643333333333333
1983-03-17,-3.36,-12.17,-7.650833333333334,19.9,14.2,17.775000000000002,4.27,-2.95,1.6520833333333333
1983-03-18,0.2,-7.1,-3.3737499912579856,18.56,13.48,16.210833333333333,5.04,0.34,2.9358333333333335
1983-03-19,1.4,-5.78,-0.6375000000000001,18.95,12.78,15.854999999999999,8.5,3.7,5.570833333333333
1983-03-20,-0.42,-6.8,-4.099583333333333,18.95,13.5,15.854999999999999,9.76,4.42,6.372916666666666
1983-03-21,-7.39,-11.62,-9.97125,18.95,12.78,15.854999999999999,9.9,5.12,7.329166666666667
1983-03-22,-7.39,-11.62,-9.97125,18.95,12.78,16.395833333333332,7.49,3.09,5.243333333333333
1983-03-23,-0.87,-5.01,-2.0616666666666665,15.67,10.32,12.542916666666668,6.17,1.58,3.799583333333333
1983-03-24,-6.02,-9.14,-7.477916666666666,10.14,3.41,7.340434782608696,2.0,-1.53,0.9025
1983-03-25,-6.78,-11.07,-8.230833333333333,12.0,10.58,11.222857142857142,-3.37,-7.23,-5.445
1983-03-26,-6.78,-10.25,-8.230833333333333,12.0,10.58,11.222857142857142,-1.25,-6.28,-3.4158333333333335
1983-03-27,-4.37,-7.5,-5.5874999999999995,10.14,3.41,7.340434782608696,-0.32,-4.15,-2.290833333333333
1983-03-28,-6.02,-9.17,-7.572916666666667,10.77,5.26,7.6875,-1.7,-6.03,-2.7762499999999997
1983-03-29,-8.47,-11.82,-10.215833333333334,15.9,10.05,12.9225,-2.27,-6.46,-4.077083333333333
1983-03-30,-3.2,-7.0,-4.658333333333333,12.55,8.87,10.390833333333333,0.55,-3.6,-0.9470833333333334
1983-03-31,-4.37,-7.23,-5.445,11.18,3.57,7.884166666666666,1.2,-2.54,-0.7675000000000001
1983-04-01,-6.02,-9.14,-7.477916666666666,10.14,3.41,7.340434782608696,-0.83,-6.0,-3.254583333333333
1983-04-02,-6.02,-9.14,-7.477916666666666,5.5,1.19,2.6570833333333335,-4.5,-8.43,-6.503333333333334
1983-04-03,-5.6,-7.93,-6.7179166666666665,10.77,5.95,7.6875,-3.52,-7.18,-5.267916666666667
1983-04-04,-3.37,-7.12,-5.222916666666666,11.18,5.82,7.937083333333334,-0.06,-3.42,-1.6679166666666667
1983-04-05,-2.44,-7.18,-4.913333333333333,11.8,8.17,9.998333333333333,-0.97,-4.51,-2.495833333333333
1983-04-06,-2.44,-7.18,-4.913333333333333,11.8,8.17,9.998333333333333,-0.97,-4.21,-2.2620833333333334
1983-04-07,-2.44,-7.18,-4.913333333333333,16.52,11.13,14.464285714285714,1.77,-2.95,-0.12416666666666666
1983-04-08,-0.97,-6.19,-3.035833333333333,19.98,13.5,17.267083333333336,6.8,2.4,4.629166666666666
1983-04-09,2.92,-3.16,-0.07083333333333336,19.98,15.15,17.267083333333336,9.03,4.92,6.916666666666667
1983-04-10,-2.13,-5.51,-3.359166666666667,18.1,12.25,15.180416666666666,8.51,3.97,5.812916666666666
1983-04-11,-6.78,-10.25,-8.230833333333333,18.95,12.78,16.395833333333332,1.69,-1.34,0.2383333333333333
1983-04-12,-7.39,-12.17,-9.97125,18.56,13.48,16.210833333333333,6.46,1.82,3.860416666666667
1983-04-13,0.89,-5.78,-1.0087499999999998,18.56,13.48,16.210833333333333,8.37,3.38,5.62
1983-04-14,1.4,-8.2,-0.6375000000000001,18.56,13.48,16.210833333333333,9.48,3.83,7.362916666666667
1983-04-15,-3.3,-8.2,-5.453749999999999,15.04,9.33,12.605833333333335,9.22,3.45,6.364999999999999
1983-04-16,-1.0,-5.73,-2.328333333333333,16.47,9.72,13.975,7.45,2.3,5.0825000000000005
1983-04-17,-6.13,-13.65,-10.96375,7.42,2.3,3.9204166666666667,4.08,0.57,1.5604166666666668
1983-04-18,-2.54,-5.6,-3.62125,7.66,2.83,5.395,0.56,-3.07,-0.8762500000000001
1983-04-19,-5.98,-10.2,-7.6933333333333325,16.47,8.72,13.544583333333334,0.2,-3.67,-1.7179166666666665
1983-04-20,-2.54,-5.37,-3.62125,10.2,4.59,7.375,2.29,-1.9,0.40625
1983-04-21,-0.97,-6.1,-2.1858333333333335,9.7,6.0,7.733333333333333,3.01,-1.9,0.5041666666666667
1983-04-22,-1.85,-6.1,-3.1320833333333336,9.45,5.55,7.524166666666667,1.71,-2.1,-0.17833333333333334
1983-04-23,-2.44,-7.18,-4.913333333333333,11.8,8.17,9.998333333333333,-0.65,-4.11,-2.1858333333333335
1983-04-24,-2.54,-6.1,-3.62125,9.45,5.55,7.524166666666667,-0.4,-3.4,-1.8770833333333332
1983-04-25,-0.65,-4.3,-2.341666666666667,11.92,7.0,9.45125,0.27,-3.07,-1.1504166666666666
1983-04-26,-1.34,-4.54,-2.794166666666667,12.98,8.63,11.074166666666668,-1.25,-4.3,-2.3820833333333336
1983-04-27,-0.3,-4.3,-2.341666666666667,18.7,15.15,16.855,3.53,-2.93,0.7599999999999999
1983-04-28,-0.65,-4.3,-2.341666666666667,16.6,12.25,14.127083333333333,0.3,-3.05,-1.2066666666666668
1983-04-29,0.58,-8.2,-2.0279166666666666,16.47,9.33,13.544583333333334,3.5,-0.55,1.1166666666666667
1983-04-30,-5.98,-10.2,-7.6933333333333325,7.8,4.88,5.927083333333333,0.9,-1.96,-0.73375
1983-05-01,-2.11,-7.5,-4.6154166666666665,11.53,5.82,9.082916666666668,0.33,-2.7,-0.9958333333333332
1983-05-02,-2.13,-5.51,-3.359166666666667,16.6,12.25,14.127083333333333,3.82,-1.05,2.234583333333333
1983-05-03,0.3,-3.05,-1.2066666666666668,18.7,15.15,16.855,6.6,1.17,4.400833333333334
1983-05-04,2.92,-1.0,0.7599999999999999,19.98,15.15,17.267083333333336,8.88,3.95,6.272307692307693
1983-05-05,2.87,-2.96,-0.07083333333333336,19.98,15.15,17.267083333333336,8.6,3.8,5.80375
1983-05-06,0.3,-3.05,-1.2066666666666668,18.7,15.15,16.855,9.7,3.95,6.233333333333333
1983-05-07,-0.5,-3.17,-1.6308333333333334,15.67,10.32,12.542916666666668,6.71,2.96,5.312916666666667
1983-05-08,-2.16,-6.49,-4.675833333333333,11.18,3.97,7.884166666666666,8.07,1.9,4.905
1983-05-09,-3.37,-7.12,-5.222916666666666,11.18,5.82,7.937083333333334,4.2,-1.54,1.23375
1983-05-10,-3.2,-7.0,-4.658333333333333,12.47,6.68,10.476666666666667,5.29,-2.64,1.5104166666666667
1983-05-11,-2.44,-7.18,-4.913333333333333,11.8,8.17,9.998333333333333,3.3,-1.9,0.0625
1983-05-12,-2.54,-5.37,-3.62125,10.2,5.55,7.524166666666667,4.0,0.3,1.98625
1983-05-13,-0.65,-4.3,-2.341666666666667,12.98,8.63,11.074166666666668,5.1,0.3,3.4758333333333336
1983-05-14,-1.25,-5.37,-3.1466666666666665,10.2,5.09,7.375,4.1,-0.1,2.7729166666666667
1983-05-15,-0.3,-4.72,-2.68375,13.17,7.8,10.799999999999999,4.5,-0.97,2.154166666666667
1983-05-16,-2.44,-7.18,-4.913333333333333,11.8,8.17,9.998333333333333,2.92,-2.93,-0.07083333333333336
1983-05-17,-2.44,-7.18,-4.913333333333333,16.52,11.13,14.464285714285714,2.8,-2.48,0.46916666666666673
1983-05-18,-2.16,-6.49,-4.675833333333333,11.18,5.97,8.727500000000001,5.21,-0.78,2.19875
1983-05-19,-0.87,-5.01,-2.0616666666666665,15.9,10.32,12.9225,7.04,2.1,4.587916666666667
1983-05-20,-5.6,-7.93,-6.7179166666666665,10.77,5.26,7.884166666666666,3.71,-2.09,1.6279166666666667
1983-05-21,-3.52,-7.18,-5.267916666666667,10.77,5.26,7.884166666666666,0.93,-2.47,-0.24958333333333335
1983-05-22,-2.16,-6.49,-4.675833333333333,12.47,8.17,10.476666666666667,2.9,-2.82,-0.017500000000000043
1983-05-23,-3.3,-10.13,-6.475416666666667,14.33,10.58,11.819583333333334,6.05,0.95,3.8125
1983-05-24,-2.23,-6.18,-3.987916666666667,19.7,15.7,18.224999999999998,6.58,3.02,4.929166666666666
1983-05-25,0.94,-3.72,-0.4004166666666667,19.78,14.23,17.125,8.9,4.32,6.589166666666667
1983-05-26,-2.88,-5.22,-4.034583333333333,17.08,12.99,15.209166666666667,9.98,6.1,7.574583333333333
1983-05-27,-7.39,-11.62,-9.97125,19.7,15.7,18.224999999999998,10.4,5.7,7.591666666666666
1983-05-28,-1.53,-3.8,-2.643333333333333,13.82,10.58,11.52875,9.9,4.9,7.329166666666667
1983-05-29,0.3,-4.11,-1.2066666666666668,18.7,15.15,16.855,12.61,7.79,10.106250000000001
1983-05-30,-0.65,-4.3,-2.341666666666667,12.98,8.63,11.074166666666668,10.2,5.09,7.375
1983-05-31,-0.65,-3.4,-1.8162500000000001,12.98,8.63,11.074166666666668,10.1,5.55,7.524166666666667
1983-06-01,8.3,-0.13,4.3575,20.89,16.08,18.434583333333332,8.3,-0.13,4.3575
1983-06-02,12.87,7.23,10.7025,24.2,18.73,21.203333333333333,12.87,7.23,10.7025
1983-06-03,12.87,5.08,10.330416666666666,24.2,18.73,21.203333333333333,15.86,10.35,13.895416666666668
1983-06-04,11.44,2.68,7.5,25.9,20.25,22.5725,19.65,13.89,16.584166666666665
1983-06-05,11.44,2.68,7.5,25.22,19.8,22.5725,18.7,12.78,15.501666666666667
1983-06-06,13.29,7.67,10.7025,25.22,19.8,22.5725,18.7,12.78,16.16208333333333
1983-06-07,8.3,-0.13,4.3575,24.26,18.73,21.14875,17.3,11.47,15.204166666666666
1983-06-08,15.74,9.28,13.115,24.0,19.18,21.46875,17.3,12.03,14.972500000000002
1983-06-09,12.49,8.16,10.6925,24.5,19.5,22.309583333333332,20.7,15.48,18.179166666666667
1983-06-10,12.49,7.9,10.6925,22.57,17.29,19.559583333333332,20.43,14.55,17.452916666666667
1983-06-11,12.44,7.81,10.397916666666667,24.24,18.18,21.61375,19.74,14.15,16.9875
1983-06-12,13.57,8.0,10.975833333333334,22.97,16.99,19.815,18.74,13.2,15.835416666666667
1983-06-13,12.08,7.33,9.520833333333334,24.13,19.54,21.592083333333335,14.8,9.4,12.529166666666667
1983-06-14,10.53,4.08,8.23375,24.16,19.48,20.959166666666665,17.34,11.21,14.153333333333334
1983-06-15,12.49,7.72,10.6925,24.0,19.48,21.202083333333334,16.72,9.98,14.292083333333332
1983-06-16,12.49,8.16,10.6925,24.0,19.48,21.202083333333334,18.78,13.25,15.93
1983-06-17,6.98,2.84,4.934583333333333,22.3,17.4,20.35291666666667,15.46,10.2,12.332916666666668
1983-06-18,11.29,5.1,8.879166666666666,22.77,18.9,20.587142857142858,15.58,10.34,13.817083333333334
1983-06-19,13.78,6.2,10.945416666666667,24.25,18.38,21.570833333333336,14.25,6.86,11.35875
1983-06-20,13.25,7.81,11.818333333333333,25.22,19.78,22.5725,15.75,11.2,13.817083333333334
1983-06-21,12.44,8.1,10.397916666666667,23.49,17.22,20.056250000000002,17.38,12.55,15.5375
1983-06-22,12.44,8.1,9.889583333333333,22.3,17.4,20.35291666666667,14.26,8.69,11.360416666666666
1983-06-23,10.8,7.3,9.4125,24.24,18.18,21.61375,10.8,7.3,9.4125
1983-06-24,10.8,7.3,8.98,22.97,17.4,19.815,16.85,11.4,14.52375
1983-06-25,7.05,4.1,6.317083333333334,22.97,16.89,19.815,16.9,11.4,14.3125
1983-06-26,6.3,3.3,4.995833333333333,22.97,16.17,19.815,15.25,10.2,12.78625
1983-06-27,4.66,2.71,3.62125,22.97,16.17,19.815,12.23,7.35,9.23625
1983-06-28,9.22,5.04,6.948333333333333,22.97,17.4,20.35291666666667,12.31,8.22,9.855833333333333
1983-06-29,12.44,8.25,9.889583333333333,24.24,18.9,21.61375,16.49,11.15,14.210833333333333
1983-06-30,10.8,7.3,9.4125,24.24,18.18,21.61375,17.38,12.2,15.009166666666667
1983-07-01,13.73,8.1,10.968333333333334,23.31,17.22,20.61916666666667,18.3,12.62,15.829166666666666
1983-07-02,9.38,6.4,7.704166666666667,25.46,17.1,20.607916666666664,18.77,13.15,16.015833333333333
1983-07-03,9.38,6.4,7.704166666666667,22.3,17.4,20.35291666666667,15.94,10.78,13.125
1983-07-04,10.52,6.17,8.500416666666666,22.7,18.9,21.0125,16.7,11.31,14.37375
1983-07-05,12.44,7.81,10.397916666666667,24.24,18.9,21.61375,17.18,12.45,14.639583333333334
1983-07-06,6.99,3.9,4.95625,23.31,16.99,19.5725,17.38,11.83,14.848333333333334
1983-07-07,8.3,-0.13,4.3575,24.34,20.17,22.13083333333333,17.03,10.13,14.184583333333334
1983-07-08,6.91,1.39,4.074166666666667,24.26,18.73,21.14875,14.93,9.58,12.70875
1983-07-09,13.29,7.67,10.7025,25.22,19.8,22.5725,19.42,13.89,16.578333333333333
1983-07-10,13.29,7.67,10.7025,26.23,19.92,23.135,18.7,14.5,16.683333333333334
1983-07-11,10.83,4.76,8.114583333333334,26.23,19.92,23.135,20.53,15.1,18.317083333333333
1983-07-12,12.44,8.1,10.397916666666667,23.49,19.19,21.21291666666667,20.33,14.13,17.469166666666666
1983-07-13,12.44,8.1,10.397916666666667,23.49,19.19,21.21291666666667,22.02,16.7,19.52
1983-07-14,12.44,8.1,10.397916666666667,24.38,17.22,20.35291666666667,20.33,16.03,18.65125
1983-07-15,12.44,8.1,10.397916666666667,24.38,17.22,20.056250000000002,20.1,15.5,18.295833333333334
1983-07-16,11.7,5.43,8.921249999999999,24.26,19.64,21.726666666666663,19.2,13.8,16.486666666666668
1983-07-17,10.83,4.76,8.114583333333334,25.22,19.78,22.5725,17.03,12.7,15.120833333333332
1983-07-18,12.44,8.1,10.397916666666667,24.26,18.16,21.14875,18.26,12.9,15.842916666666667
1983-07-19,13.73,8.1,10.968333333333334,24.38,17.22,20.056250000000002,18.77,13.4,16.124166666666667
1983-07-20,12.08,7.33,9.520833333333334,22.51,16.65,20.35291666666667,17.51,12.68,15.67875
1983-07-21,10.8,7.3,9.4125,22.35,16.76,19.232499999999998,19.03,13.8,16.125
1983-07-22,6.99,3.9,4.95625,23.31,16.61,19.5725,18.02,12.35,15.535652173913043
1983-07-23,9.33,4.76,7.427083333333333,23.31,17.6,20.745833333333334,17.9,12.35,15.025833333333333
1983-07-24,9.29,4.48,7.31125,23.0,18.05,20.745833333333334,18.59,13.74,16.202916666666667
1983-07-25,5.07,2.4,3.8070833333333334,22.3,17.4,19.616666666666667,17.48,12.72,15.457083333333335
1983-07-26,5.07,2.49,3.8070833333333334,22.3,17.4,19.616666666666667,17.48,12.57,15.280000000000001
1983-07-27,4.66,2.49,3.62125,21.64,16.17,19.523333333333333,15.15,9.91,13.275833333333333
1983-07-28,8.22,3.97,6.16875,22.3,17.4,20.35291666666667,18.8,14.35,16.929166666666667
1983-07-29,12.58,8.25,9.889583333333333,25.22,19.78,22.5725,22.77,17.1,20.35291666666667
1983-07-30,13.25,6.86,11.35875,25.22,19.78,22.5725,24.26,18.9,21.570833333333336
1983-07-31,5.07,2.49,3.8070833333333334,22.32,15.35,20.06625,18.41,12.51,16.165833333333335
1983-08-01,8.83,3.5,6.286666666666666,20.17,15.92,18.240833333333335,15.46,11.38,14.073333333333332
1983-08-02,8.75,3.5,6.108750000000001,20.98,16.89,18.6975,16.39,11.22,14.165416666666667
1983-08-03,9.22,5.04,6.948333333333333,22.22,17.29,20.113333333333333,17.87,12.43,14.932083333333333
1983-08-04,9.22,5.04,6.948333333333333,22.57,17.1,19.322916666666668,15.64,10.21,13.519583333333335
1983-08-05,6.98,2.84,4.934583333333333,22.77,16.47,20.169166666666666,15.46,9.41,12.297916666666666
1983-08-06,14.25,6.86,11.35875,22.55,16.95,19.629583333333333,18.2,12.54,15.378333333333332
1983-08-07,14.25,6.86,11.35875,25.22,19.78,22.5725,20.4,15.21,17.783333333333335
1983-08-08,12.58,6.86,9.889583333333333,25.22,19.78,22.5725,18.36,13.22,16.202916666666667
1983-08-09,12.44,7.62,10.397916666666667,24.38,17.22,20.35291666666667,16.1,8.87,12.655000000000001
1983-08-10,9.38,4.53,7.704166666666667,25.46,17.22,20.607916666666664,15.4,8.1,12.529166666666667
1983-08-11,9.38,6.4,7.704166666666667,24.38,16.65,20.35291666666667,15.94,9.7,13.332916666666668
1983-08-12,12.44,7.62,10.397916666666667,22.2,16.65,20.35291666666667,14.5,8.69,12.188461538461537
1983-08-13,12.44,8.1,10.397916666666667,24.38,17.22,20.35291666666667,17.38,12.68,15.44375
1983-08-14,13.73,8.1,10.968333333333334,25.46,17.22,20.607916666666664,17.6,12.68,15.574583333333335
1983-08-15,15.05,8.8,12.809166666666668,24.38,17.22,20.056250000000002,18.4,12.75,15.717083333333333
1983-08-16,10.62,6.2,8.922500000000001,24.38,17.22,19.89875,15.28,7.92,12.25875
1983-08-17,12.87,7.67,10.7025,24.7,19.8,22.35083333333333,15.74,9.58,12.797916666666666
1983-08-18,6.91,1.39,4.074166666666667,20.6,17.03,18.434583333333332,16.75,11.3,13.86875
1983-08-19,10.95,3.5,6.97375,21.13,16.61,18.695,14.29,7.33,11.637500000000001
1983-08-20,9.02,2.47,6.195,22.35,17.9,20.646666666666665,15.0,7.8,12.25875
1983-08-21,9.02,3.48,6.195,24.13,19.54,21.592083333333335,14.8,10.05,12.529166666666667
1983-08-22,6.3,3.3,4.995833333333333,21.38,16.17,19.523333333333333,8.95,4.72,6.948333333333333
1983-08-23,6.98,2.84,4.934583333333333,20.61,14.74,17.855,9.22,5.04,6.948333333333333
1983-08-24,7.05,3.97,6.16875,21.38,16.17,19.523333333333333,8.22,4.1,6.317083333333334
1983-08-25,4.66,2.71,3.62125,21.64,14.94,18.247916666666665,8.22,5.11,6.317083333333334
1983-08-26,4.66,2.71,3.62125,22.3,17.4,19.616666666666667,9.22,5.11,6.948333333333333
1983-08-27,6.98,2.84,4.934583333333333,21.93,16.89,18.6975,10.13,6.17,8.215
1983-08-28,6.98,2.84,4.934583333333333,22.3,17.4,19.616666666666667,10.13,6.17,8.215
1983-08-29,10.13,6.32,8.215,24.75,18.15,21.355416666666667,15.11,9.11,12.243333333333332
1983-08-30,16.05,7.82,13.7475,25.9,20.25,22.129583333333333,17.25,10.43,14.061250000000001
1983-08-31,6.99,3.9,4.95625,23.31,17.03,19.5725,13.4,7.78,11.375
1983-09-01,-2.29,-4.46,-3.4266666666666663,15.13,11.98,12.4025,11.8,5.6,9.766
1983-09-02,-0.13,-2.92,-1.1804166666666667,17.43,12.3,14.199166666666665,13.72,8.1,10.775833333333333
1983-09-03,3.45,0.39,2.0641666666666665,23.23,20.2,21.759333292643227,14.0,9.4,11.342916666666667
1983-09-04,2.53,-0.7,1.271111111111111,23.23,21.4,22.154615384615383,15.9,10.3199996948242,12.902916666666668
1983-09-05,1.17,-4.63,-1.877391304347826,23.04,21.4,22.154615384615383,17.3,12.85,15.2275
1983-09-06,1.86,-3.15,0.37625000000000003,23.23,21.4,22.154615384615383,18.63,14.05,16.756666666666668
1983-09-07,6.74,3.9,6.024583333333333,21.46,18.16,20.05785714285714,14.4,10.3,12.071666666666667
1983-09-08,3.17,-1.2,0.7504166666666666,18.3,13.63,15.855416666666668,17.3,11.9200000762939,14.815384597778316
1983-09-09,-0.35,-3.99,-2.2345833333333336,17.93,12.9499998092651,15.412916666666666,15.97,11.3,14.815384597778316
1983-09-10,-3.17,-5.63,-4.265,17.95,13.1,15.227083333333333,8.7,4.25,7.000416666666666
1983-09-11,-3.17,-5.63,-4.265,17.95,13.1,15.227083333333333,11.91,7.43,9.760416666666666
1983-09-12,3.72,-0.37,1.86625,21.33,17.6299991607666,19.409090832796963,13.95,7.37,9.53375
1983-09-13,5.47,1.9,3.6833333333333336,23.23,19.71,21.759333292643227,14.95,9.64,12.758333307902015
1983-09-14,1.76,-5.15,-2.96875,21.46,18.16,20.05785714285714,16.02,11.01,13.414583333333333
1983-09-15,0.7,-2.09,-1.02,21.46,18.16,20.05785714285714,15.7,10.32,12.910833333333334
1983-09-16,-0.74,-7.2,-4.1525,17.93,13.35,15.505,12.0,5.65,8.75125
1983-09-17,-0.45,-1.97,-1.18875,18.15,13.35,15.505,9.16,4.65,6.755416666666666
1983-09-18,2.04,-0.45,1.00125,21.46,18.16,20.05785714285714,15.13,9.32,12.474583333333333
1983-09-19,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,17.0,11.53,13.989166666666668
1983-09-20,3.5,-0.1,1.7120833333333334,23.23,19.71,21.759333292643227,16.45,11.65,14.35125
1983-09-21,5.47,1.9,3.6833333333333336,21.46,18.16,20.05785714285714,17.37,12.41,15.167499999999999
1983-09-22,1.22,-7.03,-2.89875,18.55,13.9,16.107499999999998,17.55,12.43,14.715416666666668
1983-09-23,2.62,-1.02,0.3075,16.7,12.18,14.287083333333333,16.7,12.18,14.287083333333333
1983-09-24,2.62,0.93,1.6454166666666667,16.7,12.18,14.287083333333333,16.32,11.21,14.165833333333333
1983-09-25,4.05,-4.3,-0.715,19.38,14.35,17.243333333333336,17.93,13.22,15.38
1983-09-26,1.86,-4.3,-0.715,23.04,21.4,22.154615384615383,17.78,12.85,15.2275
