,TMAX min band,TMIN min band,TMEAN min band,TMAX max band,TMIN max band,TMEAN max band,TMAX,TMIN,TMEAN
1946-07-08,11.29,5.1,8.879166666666666,25.9,20.25,22.129583333333333,19.4,12.6,16.05
1946-07-09,11.29,5.1,8.879166666666666,25.9,20.25,22.129583333333333,15.34,8.5,12.187083333333334
1946-07-10,11.29,2.68,7.5,26.23,20.25,23.135,15.34,8.5,12.187083333333334
1946-07-11,11.44,2.68,7.5,26.23,20.25,23.135,21.73,17.19,19.849999999999998
1946-07-12,10.83,4.76,8.114583333333334,26.23,19.92,23.135,22.51,19.19,21.21291666666667
1946-07-13,6.99,3.72,4.95625,22.97,16.89,20.06625,14.88,9.91,12.243333333333334
1946-07-14,6.3,3.3,4.995833333333333,22.97,16.89,20.06625,17.88,13.94,15.644166666666665
1946-07-15,8.83,3.5,6.286666666666666,23.0,18.17,20.745833333333334,21.38,16.24,18.70208333333333
1946-07-16,7.88,3.5,6.059230769230769,23.31,18.05,20.745833333333334,18.3,14.8,16.19875
1946-07-17,7.88,4.76,6.059230769230769,23.31,18.05,20.745833333333334,18.85,15.63,17.143333333333334
1946-07-18,6.99,3.9,4.95625,23.31,16.6,19.815,16.25,11.56,14.219583333333333
1946-07-19,11.7,4.53,8.704166666666667,25.46,19.54,21.592083333333335,18.98,14.3,16.484583333333333
1946-07-20,11.7,5.1,8.704166666666667,25.46,19.54,21.592083333333335,15.4,10.5,12.529166666666667
1946-07-21,9.1,3.72,6.444583333333334,24.13,19.54,21.592083333333335,15.38,11.36,13.448333333333332
1946-07-22,14.19,5.08,10.330416666666666,24.18,19.18,21.46875,21.88,15.13,19.500416666666666
1946-07-23,15.34,7.82,12.187083333333334,26.23,19.92,23.135,26.23,19.92,23.135
1946-07-24,12.5,6.9,10.358333333333333,25.16,20.17,22.77208333333333,17.08,9.28,13.115
1946-07-25,13.15,7.9,10.987499999999999,24.0,19.19,21.21291666666667,22.15,16.2,19.14708333333333
1946-07-26,6.99,2.92,4.95625,24.13,19.54,21.592083333333335,13.4,5.1,9.704166666666667
1946-07-27,8.95,3.72,6.444583333333334,24.13,19.54,21.592083333333335,24.13,19.54,21.592083333333335
1946-07-28,12.49,6.7,10.441666666666666,24.5,19.54,22.309583333333332,18.4,12.1,15.612499999999999
1946-07-29,12.49,6.7,10.441666666666666,24.18,19.48,21.46875,22.25,16.05,19.455416666666668
1946-07-30,12.49,6.7,10.441666666666666,26.23,19.92,23.135,22.57,14.87,18.861666666666668
1946-07-31,12.49,6.7,10.441666666666666,26.23,19.92,23.135,20.47,15.75,17.4925
1946-08-01,12.49,6.7,10.441666666666666,26.23,19.92,23.135,20.7,10.69,16.070833333333333
1946-08-02,11.44,2.68,7.5,26.23,19.92,23.135,23.54,17.26,20.11
1946-08-03,15.05,9.28,12.809166666666668,26.23,19.92,23.135,18.93,13.67,16.672916666666666
1946-08-04,8.3,-0.13,4.3575,26.23,19.92,23.135,17.65,12.27,14.665
1946-08-05,10.95,2.47,6.835833333333333,24.34,20.17,22.13083333333333,17.06,9.79,14.272083333333333
1946-08-06,9.02,2.47,6.195,24.5,19.54,22.309583333333332,20.65,14.98,17.74125
1946-08-07,9.02,2.92,6.195,24.13,19.54,21.592083333333335,18.45,11.4,15.221666666666666
1946-08-08,6.99,3.72,4.95625,22.97,16.17,20.06625,19.33,15.35,17.076666666666664
1946-08-09,6.99,3.9,4.95625,23.31,17.6,20.745833333333334,7.88,5.0,6.059230769230769
1946-08-10,6.99,3.5,4.95625,23.31,17.31,20.389583333333334,13.17,7.3,11.012916666666667
1946-08-11,10.83,3.57,6.97375,24.34,20.17,22.13083333333333,17.03,17.03,17.03
1946-08-12,6.99,3.48,4.95625,23.31,18.49,20.902083333333334,15.0,10.3,12.395833333333334
1946-08-13,12.49,7.9,10.6925,24.5,19.54,22.309583333333332,21.3,15.48,18.66875
1946-08-14,9.38,5.1,7.704166666666667,25.46,19.54,21.592083333333335,15.75,9.44,13.332916666666668
1946-08-15,6.99,3.48,4.95625,24.13,19.54,21.592083333333335,13.4,5.1,9.704166666666667
1946-08-16,6.99,3.9,4.95625,23.31,16.08,19.5725,14.63,9.2,11.580833333333333
1946-08-17,4.86,1.36,3.0366666666666666,24.26,18.16,21.14875,10.27,4.07,7.880416666666666
1946-08-18,6.3,-0.92,3.8083333333333336,22.97,16.17,20.06625,13.3,9.2,11.5
1946-08-19,7.09,-0.38,3.17125,22.36,17.9,20.646666666666665,18.06,13.53,16.0
1946-08-20,9.43,2.2,6.666666666666667,24.18,18.95,20.96375,18.69,13.35,16.556499977111816
1946-08-21,8.03,4.5,6.9695833333333335,25.16,19.95,22.77208333333333,20.84,14.22,17.548750000000002
1946-08-22,12.0,4.5,9.133333333333333,25.9,20.25,22.129583333333333,18.78,14.19,16.322083333333335
1946-08-23,10.8,7.3,9.23625,24.24,18.9,21.61375,16.85,12.73,14.848333333333334
1946-08-24,5.07,-0.92,3.8070833333333334,23.31,16.76,20.06625,13.95,9.09,11.230416666666665
1946-08-25,9.29,3.5,7.31125,23.0,18.05,20.745833333333334,9.86,4.48,7.3379166666666675
1946-08-26,9.29,3.5,7.31125,23.0,18.15,20.745833333333334,17.0,9.13,13.389583333333334
1946-08-27,9.29,3.5,7.31125,25.16,19.95,22.77208333333333,18.3,14.8,16.19875
1946-08-28,6.99,3.5,4.95625,23.31,17.31,20.389583333333334,11.47,7.78,9.760833333333332
1946-08-29,5.07,2.49,3.8070833333333334,23.31,17.6,20.745833333333334,16.7,11.55,13.937916666666666
1946-08-30,5.07,2.49,3.8070833333333334,23.31,16.17,20.06625,14.7,9.23,12.144583333333332
1946-08-31,6.99,-0.13,4.3575,24.38,19.64,21.726666666666663,18.4,8.8,15.745833333333335
1946-09-01,-3.13,-9.2,-6.232916666666667,20.19,14.93,17.537916666666668,3.35,0.45,1.8395833333333333
1946-09-02,-2.29,-6.0,-3.4720833333333334,22.7,17.0300006866455,20.263125042915345,12.17,6.75,9.8575
1946-09-03,-0.87,-6.2,-2.910833333333333,17.93,12.9499998092651,15.412916666666666,5.58,-3.05,1.7608333333333335
1946-09-04,-2.29,-6.0,-3.4720833333333334,18.55,13.9,16.107499999999998,8.0,2.13,5.6691666666666665
1946-09-05,-2.83,-6.0,-3.77,18.3,13.63,15.855416666666668,13.43,7.33,11.195
1946-09-06,-2.29,-4.46,-3.4266666666666663,17.93,13.29,15.412916666666666,2.88,1.24,2.0658333333333334
1946-09-07,-0.35,-5.15,-2.96875,21.46,18.16,20.05785714285714,12.3,9.56999969482422,11.154166641235351
1946-09-08,-3.13,-9.2,-6.232916666666667,17.3,12.1,14.616666666666667,12.6,6.62,10.270416666666668
1946-09-09,1.86,-3.15,0.37625000000000003,23.23,21.4,22.154615384615383,14.21,9.97,12.081666666666665
1946-09-10,1.17,-4.63,-1.877391304347826,23.04,21.4,22.154615384615383,17.1,11.49,14.545416666666666
1946-09-11,1.17,-4.63,-1.877391304347826,23.23,21.4,22.154615384615383,18.63,14.25,16.756666666666668
1946-09-12,-2.73,-5.0,-3.8870833333333334,22.7,17.0300006866455,20.263125042915345,7.66,4.8,5.833333333333333
1946-09-13,-3.13,-9.2,-6.232916666666667,20.19,14.93,17.537916666666668,3.18,-0.29,1.5725
1946-09-14,1.86,-3.15,0.37625000000000003,23.23,19.71,21.759333292643227,14.87,9.4,11.342916666666667
1946-09-15,2.38,0.34,1.1129166666666668,22.7,17.0300006866455,20.263125042915345,13.4,8.97,10.930833333333332
1946-09-16,2.38,-0.8,0.7382352941176471,22.7,17.6299991607666,20.263125042915345,2.38,0.35,1.1129166666666668
1946-09-17,1.83,-0.45,0.9470833333333334,23.23,19.71,21.759333292643227,17.37,11.38,14.59375
1946-09-18,-0.13,-4.37,-1.8366666666666667,23.23,19.71,21.759333292643227,16.48,11.25,13.672916666666666
1946-09-19,2.53,-0.7,1.271111111111111,23.23,20.2,21.759333292643227,16.57,10.63,14.145
1946-09-20,-2.29,-4.46,-3.4266666666666663,22.7,17.0300006866455,20.263125042915345,7.32,5.0,6.26625
1946-09-21,0.0,-5.87,-2.814166666666667,23.23,21.4,22.154615384615383,8.48,2.28,5.46375
1946-09-22,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,1.17,-4.63,-1.877391304347826
1946-09-23,-2.98,-4.63,-3.4745833333333334,22.7,17.0300006866455,20.263125042915345,15.68,11.53,13.783999999999999
1946-09-24,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,7.45,6.1,6.821666666666666
1946-09-25,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,7.45,6.1,6.821666666666666
1946-09-26,-0.87,-5.15,-2.96875,20.15,14.85,17.243333333333336,9.55,6.28,7.743333333333333
1946-09-27,1.75,-2.58,-0.3682608695652174,20.3,16.85,18.549583333333334,10.87,6.48,8.964583333333334
1946-09-28,-2.73,-6.0,-3.8870833333333334,19.1,14.93,16.871666666666666,12.97,8.79,10.720416666666667
1946-09-29,-0.35,-3.99,-2.2345833333333336,21.46,18.16,20.05785714285714,7.43,4.0,5.3220833333333335
1946-09-30,-0.35,-5.15,-2.96875,21.46,18.16,20.05785714285714,13.78,10.5,12.575
1946-10-01,-0.35,-5.15,-2.96875,21.46,18.16,20.05785714285714,9.4,6.0,8.342916666666666
1946-10-02,1.22,-7.03,-2.89875,20.3,16.85,18.549583333333334,4.2,0.43,2.392916666666667
1946-10-03,-2.73,-5.0,-3.8870833333333334,22.7,17.0300006866455,20.263125042915345,10.94,5.85,8.8475
1946-10-04,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,10.1,6.35,8.040000000000001
1946-10-05,1.17,-4.63,-1.877391304347826,22.7,17.0300006866455,20.263125042915345,9.87,6.57,8.005416666666667
1946-10-06,-0.68,-6.0,-3.4720833333333334,22.7,17.0300006866455,20.263125042915345,7.85,6.23,7.1325
1946-10-07,-0.68,-7.03,-3.4720833333333334,21.5,17.6299991607666,19.409090832796963,18.55,13.9,16.107499999999998
1946-10-08,-2.73,-6.0,-3.8870833333333334,20.3,16.85,18.549583333333334,4.75,-1.27,2.620833333333333
1946-10-09,-2.73,-6.0,-3.8870833333333334,20.19,14.93,17.537916666666668,19.1,14.93,16.871666666666666
1946-10-10,-4.22,-9.2,-6.232916666666667,20.19,14.93,17.537916666666668,4.55,0.46,1.9749999999999999
1946-10-11,-2.03999996185303,-6.73,-4.026666663487752,19.1499996185303,13.82,16.480624976158143,16.43,10.6,13.594583333333333
1946-10-12,-2.83,-6.73,-4.026666663487752,19.1499996185303,14.93,16.871666666666666,10.13,7.87,9.201666666666666
1946-10-13,-0.68,-6.0,-3.4720833333333334,20.3,16.85,18.549583333333334,-0.68,-6.0,-3.4720833333333334
1946-10-14,-2.73,-6.0,-3.8870833333333334,22.7,17.0300006866455,20.263125042915345,15.81,10.41,13.166666666666666
1946-10-15,-2.73,-5.0,-3.8870833333333334,20.3,15.98,18.368750000000002,9.85,7.25,8.486666666666666
1946-10-16,1.6,-2.58,-0.12478260869565218,20.3,15.98,18.368750000000002,2.72,-1.02,0.3075
1946-10-17,-0.35,-3.99,-2.2345833333333336,18.55,13.9,16.107499999999998,6.86999988555908,6.1,6.523333295186359
1946-10-18,-0.35,-3.99,-2.2345833333333336,16.7,12.43,14.085833333333333,11.38,7.68,10.016666666666667
1946-10-19,-0.35,-3.99,-2.2345833333333336,17.93,12.43,15.412916666666666,10.07,6.87,8.265833333333333
1946-10-20,-3.42,-6.2,-4.527916666666667,17.93,11.98,15.412916666666666,5.41,1.45,3.610416666666667
1946-10-21,-3.9,-6.01,-4.462083333333333,14.7,9.08,12.662083333333333,1.87,0.9,1.3191666666666666
1946-10-22,-4.22,-9.2,-6.2775,17.73,10.6,13.594583333333333,2.38,0.27,1.4729166666666667
1946-10-23,-3.17,-9.2,-6.232916666666667,18.2,13.3,15.38875,8.59,4.25,7.000416666666666
1946-10-24,-0.45,-2.87,-1.18875,21.5,17.6299991607666,19.409090832796963,12.0,7.3,9.737499999999999
1946-10-25,-4.27,-7.2,-6.022083333333334,19.23,16.01,17.305,-4.27,-7.17,-6.022083333333334
1946-10-26,-2.29,-4.12,-3.4266666666666663,21.46,18.16,20.05785714285714,7.25,3.33,5.55875
1946-10-27,-2.29,-4.3,-3.4266666666666663,17.93,13.85,15.412916666666666,9.15,3.6,6.29375
1946-10-28,-0.68,-6.0,-3.4720833333333334,21.33,17.6299991607666,19.409090832796963,18.55,13.9,16.107499999999998
1946-10-29,-4.08,-8.71,-5.544583333333333,19.1499996185303,14.85,16.480624976158143,14.2,11.15,12.831666666666665
1946-10-30,-7.17,-10.26,-7.9695833333333335,19.1499996185303,13.82,16.480624976158143,8.4,5.5,7.191666666666666
1946-10-31,-7.17,-10.26,-7.9695833333333335,19.1499996185303,14.72,16.80625,2.93,1.72,2.4854166666666666
1946-11-01,-4.08,-6.73,-5.08375,19.1499996185303,14.93,16.871666666666666,10.6,7.1,8.87625
1946-11-02,-2.73,-5.0,-3.8870833333333334,20.3,15.98,18.368750000000002,8.67,6.63,7.914444444444445
1946-11-03,1.22,-7.03,-2.89875,20.3,16.85,18.549583333333334,12.02,7.28,8.9475
1946-11-04,1.22,-7.03,-2.89875,23.23,21.4,22.154615384615383,11.56,5.93,8.917391304347825
1946-11-05,-2.73,-5.0,-3.8870833333333334,20.3,15.98,18.368750000000002,7.9,2.94,5.18875
1946-11-06,-2.73,-5.0,-3.8870833333333334,20.04,14.85,17.147916666666667,10.5,10.08,10.29
1946-11-07,-3.6,-6.73,-4.668333333333334,19.1499996185303,14.85,16.480624976158143,13.46,11.39,12.5775
1946-11-08,-7.17,-10.26,-8.37875,19.1499996185303,13.82,16.480624976158143,-1.87,-5.63,-3.1495833333333336
1946-11-09,-7.17,-10.26,-7.984166666666667,16.3,12.8,14.362499999999999,5.95,2.56,4.51375
1946-11-10,-7.17,-10.26,-8.37875,19.1499996185303,13.82,16.480624976158143,-1.87,-5.63,-3.1495833333333336
1946-11-11,-7.1,-10.19,-7.984166666666667,18.05,12.8,15.30625,-0.936999976634979,-0.936999976634979,-0.936999976634979
1946-11-12,-7.1,-10.19,-7.984166666666667,21.5,16.35,18.52375,0.47,-4.41,-2.642916666666667
1946-11-13,-6.05,-10.19,-7.918333333333333,21.5,16.35,18.52375,11.55,6.92,8.595833333333333
1946-11-14,-4.73,-9.2,-6.2775,16.43,10.6,13.594583333333333,2.5,-0.6,1.1641666666666668
1946-11-15,-4.73,-8.17,-6.2775,14.6,9.08,12.662083333333333,3.67,-4.23,-0.8408333333333333
1946-11-16,-7.13,-9.3,-8.37875,11.77,6.0,9.109166666666667,0.33,-2.73,-1.1854166666666666
1946-11-17,-4.73,-6.69,-6.012142857142857,13.73,7.95,10.270416666666668,2.07,0.23,1.1533333333333333
1946-11-18,-3.9,-6.2,-4.527916666666667,13.73,7.98,10.552083333333334,3.6,-3.02,-0.29750000000000004
1946-11-19,-3.42,-6.08,-4.527916666666667,15.97,11.3,13.299166666666666,7.76,4.4,6.16
1946-11-20,-3.9,-6.2,-4.527916666666667,10.13,7.98,8.89875,4.0,2.29,3.295714285714286
1946-11-21,-2.29,-6.2,-3.4266666666666663,17.93,12.9499998092651,15.412916666666666,8.2,3.13,6.295416666666667
1946-11-22,-1.44,-6.2,-2.910833333333333,22.7,17.0300006866455,20.263125042915345,-1.44,-2.2,-1.8925
1946-11-23,-0.35,-5.15,-2.96875,16.7,10.97,14.287083333333333,9.95,4.37,7.065714285714286
1946-11-24,-0.12,-6.2,-1.568000001907349,16.7,10.97,14.287083333333333,11.5,2.3,7.302916666666667
1946-11-25,-2.93,-6.2,-4.04125,14.7,9.08,12.662083333333333,2.47,-0.45,1.1325
1946-11-26,-1.44,-6.2,-2.910833333333333,20.15,14.35,17.243333333333336,9.72,-1.08,6.42625
1946-11-27,-0.35,-5.15,-2.96875,16.7,12.43,14.085833333333333,7.17,4.47,5.9504166666666665
1946-11-28,-0.12,-3.73000001907349,-1.568000001907349,14.31,11.8699998855591,13.08799998855591,8.85,-0.72,4.230416666666667
1946-11-29,-2.29,-6.0,-3.4720833333333334,18.2,13.1,15.412916666666666,-2.29,-4.12,-3.4266666666666663
1946-11-30,-1.44,-6.2,-2.910833333333333,20.15,13.4,16.937916666666666,8.25,5.78,7.216666666666666
1946-12-01,1.02,-4.7,-1.8499999999999999,13.27,10.0,11.67,10.93,8.17,9.603846153846153
1946-12-02,-2.17,-6.63,-3.3125,11.57,8.17,9.603846153846153,4.75,0.5,2.445
1946-12-03,-4.3,-10.53,-6.384166666666666,9.85,3.29999995231628,5.075833333333333,3.6,-0.08,1.6283333333333332
1946-12-04,-8.7,-10.89,-9.562916666666666,9.85,2.07,5.075833333333333,-0.76,-2.54999995231628,-1.8114285646166113
1946-12-05,-8.7,-12.31,-10.647916666666667,7.37,4.13,5.570909090909091,-4.9,-6.7,-5.7250000000000005
1946-12-06,-8.39,-10.3,-9.020000000000001,6.7,4.16,5.340909090909091,1.89,0.99,1.3927272727272728
1946-12-07,-5.94,-10.89,-8.195833333333333,10.22,5.38,7.452916666666667,-3.13,-6.8,-4.648333333333333
1946-12-08,-6.18,-10.89,-8.195833333333333,10.22,5.38,7.452916666666667,1.57,-3.03,-0.44916666666666666
1946-12-09,-7.14,-10.89,-8.554166666666667,9.85,3.2,5.075833333333333,-4.25,-4.7,-4.4274999380111675
1946-12-10,-2.3,-8.79,-5.138947368421053,10.51,5.56,7.830666666666667,2.1,0.55,1.5
1946-12-11,-8.39,-10.3,-9.020000000000001,10.22,5.38,7.452916666666667,4.55,0.55,2.7558333333333334
1946-12-12,-3.84,-8.0,-5.341666666666666,11.61,8.95,9.947647058823529,-1.9,-4.8,-2.9916666666666667
1946-12-13,-5.6,-17.82,-10.263333333333334,9.64,5.65,7.547499999999999,1.43,-3.47,-1.4733333333333334
1946-12-14,-4.58,-17.82,-10.263333333333334,11.87,8.95,9.947647058823529,6.22,1.47,3.6775
1946-12-15,-5.02,-17.82,-10.263333333333334,11.87,8.1,9.487916666666667,0.83,-0.28999999165535,0.1879166670143604
1946-12-16,-5.6,-17.82,-10.263333333333334,10.46,5.65,7.547499999999999,4.51,-3.34,-1.39875
1946-12-17,-11.1,-17.82,-13.167916666666668,10.46,3.37,7.060416666666666,0.09,-7.04,-4.15625
1946-12-18,-11.1,-17.82,-13.167916666666668,9.64,4.13,7.547499999999999,-2.3,-4.4,-3.6464285714285714
1946-12-19,-11.1,-17.82,-13.167916666666668,10.46,3.37,7.060416666666666,0.03,-5.2,-3.2604166666666665
1946-12-20,-11.0,-11.83,-11.250909090909092,7.78,2.8,5.732916666666667,0.03,-5.2,-3.2604166666666665
1946-12-21,-5.84,-17.82,-10.263333333333334,9.27,5.65,7.309166666666666,2.62,-3.25,-1.2895833333333333
1946-12-22,-5.84,-17.82,-10.263333333333334,9.64,5.65,7.547499999999999,2.69,-2.5,-0.5179166666666667
1946-12-23,-8.39,-11.72,-9.020000000000001,7.98,5.63,6.571666666666666,2.07,-0.54,0.3975000001490116
1946-12-24,-11.0,-17.82,-11.250909090909092,7.78,2.8,5.732916666666667,0.03,-5.2,-3.2604166666666665
1946-12-25,-5.84,-9.23,-7.129166666666666,9.58,6.43,7.309166666666666,7.37,3.9,5.570909090909091
1946-12-26,-4.3,-11.53,-6.384166666666666,11.4,6.43,8.604166666666666,-1.7,-6.77,-4.545
1946-12-27,-8.39,-11.53,-9.020000000000001,9.85,2.07,5.075833333333333,2.72,-3.43,-1.8429166666666665
1946-12-28,-8.4,-12.31,-10.647916666666667,9.1,5.49,7.184166666666666,-6.27,-8.17,-7.396666666666667
1946-12-29,-7.6,-12.31,-10.139583333333333,9.58,5.49,7.184166666666666,0.2,-0.6,-0.2125
1946-12-30,-5.84,-9.23,-7.129166666666666,9.58,6.43,7.2775,3.08,-1.47,0.73375
1946-12-31,-8.39,-11.53,-9.020000000000001,9.85,4.25,5.075833333333333,3.9,0.33,2.589166666666667
1947-01-01,-5.84,-9.23,-7.129166666666666,9.58,6.43,7.2775,3.08,-1.47,0.73375
1947-01-02,-1.9,-7.75,-3.3166666666666664,11.87,8.95,9.947647058823529,3.06,2.02,2.6062499999999997
1947-01-03,-4.23,-8.33,-5.74625,11.87,8.95,9.947647058823529,4.58,2.2,2.93125
1947-01-04,-6.21,-10.35,-7.244000003814698,9.73,4.97,7.547499999999999,-1.83,-6.35,-3.69
1947-01-05,-3.95000004768372,-8.74,-4.433750005960465,9.56,5.56,7.830666666666667,-0.14,-3.71,-2.4608333333333334
1947-01-06,-6.21,-11.72,-8.683333333333334,10.25,6.75,8.535,-1.55,-3.43,-2.450833333333333
1947-01-07,-11.0,-17.82,-11.250909090909092,9.64,3.88,7.547499999999999,-6.21,-8.25,-7.244000003814698
1947-01-08,-2.05,-6.87,-3.216666666666667,10.12,5.56,7.830666666666667,3.02,-2.45,1.3158333333333332
1947-01-09,-8.39,-10.3,-9.020000000000001,10.4,7.11,7.754166666666666,-1.2,-3.54,-2.3404545454545453
1947-01-10,-1.71,-5.9,-3.216666666666667,11.61,8.95,9.947647058823529,10.12,4.65,7.486249999999999
1947-01-11,-3.38,-8.61,-6.384166666666666,10.22,5.38,7.452916666666667,6.85,0.15,3.8333333333333335
1947-01-12,-2.1,-5.9,-3.235416666666667,10.22,5.56,7.830666666666667,2.88,-1.93,1.2958333333333334
1947-01-13,-8.39,-10.89,-9.020000000000001,10.22,5.38,7.452916666666667,-0.13,-3.18,-1.97875
1947-01-14,-1.1,-7.0,-4.791666666666667,13.27,10.11,11.125,5.4,2.42,3.6455555513170035
1947-01-15,-4.23,-8.33,-5.74625,12.23,8.95,10.3375,2.39,-0.24,1.2979166666666666
1947-01-16,-4.23,-8.33,-5.74625,13.27,9.82,11.071666666666665,1.33,-1.84,-0.42291666666666666
1947-01-17,-0.48,-7.18,-2.50375,13.27,10.11,11.125,6.15,0.9,2.5095833333333335
1947-01-18,-4.23,-8.33,-5.74625,13.27,10.11,11.125,7.58,5.12,6.312083333333334
1947-01-19,-4.23,-8.33,-5.74625,12.23,8.95,10.3375,6.82000017166138,1.89,3.699130442246147
1947-01-20,-8.39,-10.3,-9.020000000000001,8.9,6.43,7.2775,5.9,-0.6,3.279565217391305
1947-01-21,-2.67,-10.35,-4.435416666666667,11.61,8.95,9.947647058823529,2.07,-1.02,0.21583333333333332
1947-01-22,-6.21,-17.82,-10.263333333333334,11.09,8.65,9.487916666666667,-1.54,-5.15,-3.3083333333333336
1947-01-23,-11.0,-17.82,-11.250909090909092,11.07,6.85,8.37625,-1.54,-5.15,-3.3083333333333336
1947-01-24,-11.1,-17.82,-13.167916666666668,9.64,3.88,7.547499999999999,-10.13,-16.22,-11.945833333333333
1947-01-25,-11.1,-16.22,-13.167916666666668,8.98,3.37,7.060416666666666,-6.78,-10.07,-8.515416666666667
1947-01-26,-11.0,-13.18,-11.250909090909092,4.1,0.99,2.04,-4.21,-8.23,-6.803076937748836
1947-01-27,-8.78,-10.48,-9.227083333333333,9.19,5.63,6.571666666666666,-3.56,-7.59,-5.3825
1947-01-28,-11.0,-12.31,-11.250909090909092,9.64,3.88,7.547499999999999,-0.9,-2.5,-1.6333333333333335
1947-01-29,-8.39,-13.18,-10.36,9.19,5.63,6.571666666666666,-3.4,-8.0,-5.341666666666666
1947-01-30,-8.78,-13.18,-10.36,7.98,5.63,6.571666666666666,-1.27,-4.12,-2.402083333333333
1947-01-31,-11.0,-13.18,-11.250909090909092,9.64,3.88,7.547499999999999,1.62,-1.19,0.46538461538461545
1947-02-01,-3.95000004768372,-8.74,-4.433750005960465,10.51,5.56,7.830666666666667,4.93,-3.98,-0.2954166666666667
1947-02-02,-5.7,-8.74,-7.480000042915345,7.79,3.87,6.077916666666667,-0.14,-3.71,-2.4608333333333334
1947-02-03,-7.0,-11.72,-8.133333333333333,5.84,3.2,4.405,1.2,-1.17,-0.18375
1947-02-04,-7.14,-11.72,-10.124583333333334,5.25,3.2,4.144,-2.95,-4.25,-3.45125
1947-02-05,-8.39,-11.72,-9.020000000000001,6.85,3.2,4.144,0.05,-2.11,-1.2741666666666667
1947-02-06,-8.39,-11.72,-9.020000000000001,10.22,5.38,7.452916666666667,-0.33,-1.98,-1.32875
1947-02-07,-3.95000004768372,-8.74,-4.433750005960465,9.64,4.08,7.547499999999999,2.2,-1.2,0.8458333333333333
1947-02-08,-3.95000004768372,-8.74,-4.433750005960465,7.79,3.87,6.077916666666667,2.2,-1.2,0.8458333333333333
1947-02-09,-6.21,-8.74,-7.244000003814698,10.25,6.75,8.535,-3.95000004768372,-5.0,-4.433750005960465
1947-02-10,-8.39,-13.18,-10.36,4.55,1.88,2.7558333333333334,-0.21,-2.9,-1.8891666666666669
1947-02-11,-11.0,-13.18,-11.250909090909092,4.92,1.46,2.97,0.4,-4.5,-2.8625000000000003
1947-02-12,-6.21,-9.23,-7.244000003814698,9.64,3.92,7.547499999999999,1.97,1.85,1.9177777841356065
1947-02-13,-5.84,-11.72,-7.129166666666666,10.22,5.38,7.452916666666667,0.3,-6.35,-2.515
1947-02-14,-8.39,-10.89,-9.020000000000001,7.37,3.74,5.901666666666666,-3.38,-8.61,-6.384166666666666
1947-02-15,-5.84,-9.23,-7.129166666666666,9.73,5.65,7.309166666666666,-1.9,-4.8,-2.9916666666666667
1947-02-16,-6.21,-17.82,-10.263333333333334,9.73,4.97,7.547499999999999,1.84,-4.1,-0.5116666666666667
1947-02-17,-11.0,-13.18,-11.250909090909092,6.07,1.85,3.7704166666666663,1.62,-1.19,0.46538461538461545
1947-02-18,-11.0,-13.18,-11.250909090909092,6.07,1.85,3.7704166666666663,-3.9,-4.6,-4.25
1947-02-19,-6.21,-11.72,-7.244000003814698,9.64,3.88,7.547499999999999,2.66,-0.87,1.0845833333333335
1947-02-20,-5.5,-9.5,-6.593999999999999,10.25,6.75,8.535,0.1,-2.8,-1.6416666666666666
1947-02-21,-8.78,-10.37,-9.227083333333333,6.7,3.81,4.667083333333333,3.73,-1.51,-0.10875000000000001
1947-02-22,-8.78,-13.18,-10.36,6.7,3.81,4.667083333333333,-4.19,-8.27,-6.67625
1947-02-23,-8.78,-11.75,-9.439583333333333,6.8,3.9,5.147857142857142,-4.66,-10.1,-7.008666666666667
1947-02-24,-11.1,-16.22,-13.167916666666668,8.98,3.37,7.060416666666666,-6.79,-7.7,-7.2157142611912315
1947-02-25,-7.57,-17.82,-10.36,8.98,3.6,7.060416666666666,-7.13,-9.9,-7.933333333333334
1947-02-26,-7.57,-13.18,-10.36,8.98,4.08,7.060416666666666,-4.0,-7.75,-5.183636363636364
1947-02-27,-11.0,-13.18,-11.250909090909092,3.5,0.8,2.0833333333333335,-5.93,-6.3,-6.155
1947-02-28,-8.78,-13.18,-10.36,6.7,3.47,4.667083333333333,-4.93,-10.48,-7.31125
1947-03-01,-6.13,-13.65,-10.96375,16.47,9.72,13.975,3.52,-3.1,0.15666666666666665
1947-03-02,-2.13,-8.2,-3.359166666666667,16.47,11.5,14.176666666666668,4.3,0.0,1.7725
1947-03-03,-2.54,-7.9,-3.62125,16.6,12.25,14.176666666666668,5.28,-2.73,1.1166666666666667
1947-03-04,-2.54,-7.9,-3.62125,16.35,11.5,14.176666666666668,7.72,0.3,4.154166666666667
1947-03-05,-6.13,-13.65,-10.96375,10.92,7.7,9.270416666666668,0.93,-0.1,0.3558333333333333
1947-03-06,-6.13,-13.65,-10.96375,17.0,13.5,15.433750000000002,0.75,-3.67,-1.00375
1947-03-07,-8.0,-13.65,-10.96375,17.0,13.5,15.433750000000002,-1.0,-2.1,-1.3545833333333333
1947-03-08,-2.13,-6.8,-4.099583333333333,18.95,13.5,15.854999999999999,3.82,1.41,2.370416666666667
